logFC	AveExpr	t	P.Value	adj.P.Val	B
CELF2	-0.993470934947604	7.13021135815329	-9.85870769093123	1.20433523856225e-07	2.42252566128495e-05	7.83448431878297
RFX4	5.83498004094964	4.97331178820198	9.82235622281764	1.26006269732913e-07	2.49054131393835e-05	7.81229817828232
IL32	-1.08576275472215	6.58322068973918	-9.79642104153015	1.3014932015598e-07	2.50702885351308e-05	7.79668444640044
CNIH2	1.10183751216098	6.2430554445224	9.73314100866568	1.40877622384117e-07	2.60337264779755e-05	7.77439164636365
CRISPLD1	1.06180938895162	6.90249148860486	9.7641025425741	1.35515672665424e-07	2.54567871048353e-05	7.76029314976514
LPAR1	-2.44568577331801	1.99136370801658	-9.80579394001779	1.28635572691192e-07	2.50702885351308e-05	7.72181910985907
MMP9	-1.87478015583559	3.39823052271029	-9.56649617518172	1.7388181610703e-07	3.06382455822696e-05	7.70541296707022
SCUBE1	1.28950310236908	5.30554468875699	9.58334739298261	1.70198582460384e-07	3.02235451509729e-05	7.66657005965973
CXCL14	-1.6359471726293	6.23778072467168	-9.63031919542562	1.60362478970032e-07	2.8928882118959e-05	7.60966465630228
CYP27C1	1.16749573905905	5.48320167392324	9.5335414247862	1.81331749703854e-07	3.14631348913634e-05	7.58297753793108
NEBL	0.905624687493486	5.80370020205075	9.54247138762934	1.79280089391547e-07	3.13464340913066e-05	7.55976167112712
ABCA13	-3.44319371424481	1.00985519782037	-10.3470122074431	6.63960752781086e-08	1.75486371054815e-05	7.55473618313496
LINC00261	3.85426949037982	6.25882684218683	9.46493426327837	1.979508420594e-07	3.38302454136102e-05	7.54051805562872
RNF145	-0.830011335332218	7.53011876195818	-9.63845224989423	1.58721605959093e-07	2.88619368276014e-05	7.51906891221064
MXI1	2.2951439399673	6.70521324336786	9.49695890969557	1.90000561120229e-07	3.27175208656273e-05	7.46561741248302
SCML2	1.90531607713728	3.79412109242575	9.36080352507061	2.26337928229449e-07	3.78283905048189e-05	7.44134140330182
BOC	1.95636459851102	3.86431327974186	9.31203777877559	2.41090127025624e-07	3.94243063833988e-05	7.38353183877281
LHX2	-0.994588761752323	6.26409520470204	-9.45368498342767	2.00826745493516e-07	3.40656113811017e-05	7.37597318023765
CHRD	1.88821028401466	4.08738475447328	9.27684281938932	2.52369446077807e-07	4.08148302492062e-05	7.34507950634293
EPHA7	3.49633574859914	3.325460073117	9.43766828459097	2.04998249106637e-07	3.45156311273619e-05	7.30774881166064
HOXB-AS1	5.75195119898765	3.39422927836481	10.1302623598492	8.62452354287977e-08	1.96035420129657e-05	7.22165002825271
S100A16	-1.18859303672281	5.0905472903353	-9.25529324011708	2.59551097271884e-07	4.15464538097882e-05	7.22024602111254
C15orf48	-2.22635044481168	4.1489259291268	-9.1269733926515	3.07060590952783e-07	4.78047070709366e-05	7.13393451862421
NLRP1	1.43341108360607	8.13580607015138	9.33994164477821	2.32528074705998e-07	3.82997328845459e-05	7.11564406146106
ENPP2	2.67853180034817	5.26191501440331	9.11901480888422	3.10296270691877e-07	4.79459876585584e-05	7.11263036003835
PERP	-0.740828800483988	6.58858820711894	-9.2274218293114	2.69162844084893e-07	4.27837164059414e-05	7.04705364383202
COL27A1	1.24648222950822	6.92164275988922	9.20005510303559	2.789688701432e-07	4.37307752989995e-05	7.01694789192579
CD82	-1.58805958429048	3.36784450920171	-9.01281984999071	3.57110484235317e-07	5.30530804357435e-05	7.00562636032574
PBX1	1.05685197422496	9.82415384050437	9.35316987839212	2.28582445172279e-07	3.79246640785832e-05	6.99351831776498
ZIC3	-1.56943504334535	4.37722028943406	-9.02433546231727	3.51689753294502e-07	5.25915006077896e-05	6.97714266642452
IGFBP4	0.961763760812134	6.73392009228304	9.10929734665601	3.14296179547963e-07	4.79459876585584e-05	6.90202978330161
BNC2	-1.47633831536215	4.05640680576378	-8.95013163285408	3.8821618099814e-07	5.58490746461248e-05	6.9004296598497
SBNO1-AS1	1.3616778870472	3.63778032573172	8.88258049805772	4.24976792647123e-07	5.96279166473402e-05	6.83444216887219
PIFO	2.08736048493019	3.1734475391668	8.92190669682493	4.03148141458996e-07	5.76324355683206e-05	6.82418563759228
IRX1	-2.18127101299254	3.36064927539725	-8.86891946871137	4.32850066253071e-07	6.03600123063331e-05	6.81767290173513
RRAGD	0.960451725632693	6.68807841434691	8.99764421029045	3.64389839592991e-07	5.3436006799669e-05	6.75312824091607
ADAMTS16	1.95145431592257	5.5357843134941	8.88988346152385	4.20830295563734e-07	5.94128734047433e-05	6.75143555032371
GPM6B	1.46779401075939	7.92994118974926	9.04752933378045	3.41034934247539e-07	5.15317810765958e-05	6.73393299920525
ZFP36L2	0.935082686121968	7.7733916260041	9.04465605546676	3.42336073144125e-07	5.15317810765958e-05	6.72962076771246
LGALS1	-1.1722457792241	5.21667594034326	-8.89565662869675	4.17582762027839e-07	5.93228511305799e-05	6.72228207047285
IGSF10	2.56017375025501	2.23197971468613	9.1139545774151	3.12372382696299e-07	4.79459876585584e-05	6.69632330338483
SOX3	-1.24782247330282	6.70076125863296	-8.95629471827409	3.85034406999033e-07	5.5744153319032e-05	6.66372594596299
WNT4	2.34130560470168	4.75657536018691	8.75557002059776	5.04462536996663e-07	6.82525801543699e-05	6.64918598490725
PLXDC2	1.77874880935015	5.92202758427137	8.84252424004324	4.48503953749492e-07	6.21615540775972e-05	6.63917489016279
GABRG3	-1.92717125673522	2.20096087449042	-8.77058564049613	4.94293970877226e-07	6.72772572337685e-05	6.59151816708327
TMEM132B	-1.59579815058052	3.93094534554738	-8.70889851192542	5.37509294386707e-07	7.10324782640108e-05	6.5836327241445
SPTLC3	-2.77643035786185	0.972354454999245	-9.21116494317995	2.74943040007017e-07	4.3398995134441e-05	6.55175252733237
SIPA1L2	2.08150960292233	6.12240818293607	8.77922473727078	4.8854226095761e-07	6.68949734431715e-05	6.5452432776372
B4GALT1	-0.977083925585208	6.27882860106502	-8.82335701188279	4.6024690902036e-07	6.34024984365623e-05	6.51825404691213
PLAT	-1.25356310372787	5.14945355526856	-8.73705626086591	5.1730626216689e-07	6.91668902297259e-05	6.51042418222868
FOXJ1	4.37301348086648	4.65032339813162	8.58305186319372	6.38585305972978e-07	8.08674864692058e-05	6.41749623680549
CFC1	5.48332184532367	3.63766032217055	8.97752918366685	3.7428198284655e-07	5.45348042955261e-05	6.38837672364481
COL14A1	-2.62652762547557	1.86116705526869	-8.6396517900153	5.90836025673575e-07	7.71822003652894e-05	6.32957419069812
CD83	-1.68344615416306	2.95498595520313	-8.49703443429168	7.19142577427495e-07	8.74123571386468e-05	6.31915299817896
UNC5A	2.26576182512081	3.34645723082665	8.50347413208185	7.12753876645184e-07	8.72010165904326e-05	6.30417944458603
DNALI1	0.897787473009913	5.28395991980909	8.57649793007499	6.44373014180285e-07	8.09204343221982e-05	6.30121625305687
PIAS1	0.897427740231371	7.60277831098782	8.71219694059861	5.3510002918287e-07	7.10324782640108e-05	6.27766665979745
