logFC	AveExpr	t	P.Value	adj.P.Val	B	cpm_filter_value	qvalue	local_fdr	pi0_storey	pi0_lambda_0_5	threshold
MGAT3	-1.77115236584656	7.33272818587408	-36.8052991792858	4.03615135429476e-14	6.59789175603269e-12	22.9077070128111	361.960215767058	8.53875997328328e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ZBTB7B	-1.87321718417525	6.57448707545288	-36.7668801299965	4.08872026035831e-14	6.60425672530257e-12	22.897351440813	224.562418347928	8.54699729314884e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
FOXJ2	1.67857878419002	6.46630463596115	36.7195220193147	4.15453967712069e-14	6.63162286343218e-12	22.9098261701405	130.68518863591	8.58241358876643e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
RAB3IL1	-3.08581491802831	4.44737728152809	-36.6723514198798	4.221236729863e-14	6.65973720357921e-12	22.9167863088278	90.183276834002	8.61879818117857e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
PSAT1	-3.11378474041738	5.50118481075211	-36.5243405124375	4.43812972879766e-14	6.81329810744932e-12	22.8502565958636	190.1665392981	8.81753131411129e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
FAM43A	-3.28432394096356	6.63214397953832	-36.5037667735608	4.46921824559986e-14	6.81329810744932e-12	22.815818753753	449.029565601807	8.81753131411129e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
CYYR1	-5.14980787820558	2.54015420364145	-36.5177524743328	4.4480592853884e-14	6.81329810744932e-12	22.1638536512037	62.1375145641669	8.81753131411129e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
KIF13A	-2.07558929606867	6.1762071015095	-36.321545355909	4.7550564833189e-14	7.16851181840787e-12	22.7498644929698	186.98905962135	9.27723643345051e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
PCSK7	-1.78176693674414	5.90858915078378	-36.0708594527997	5.18099828662891e-14	7.7248115113166e-12	22.6655902281372	135.492500815858	9.99717997399369e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
EIF2B2	-3.34978501604535	6.06020824545131	-35.9086917259873	5.47836658044331e-14	8.07939975689726e-12	22.6202547945899	310.369278748056	1.04560756379901e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
TEAD3	-1.75572079637655	8.45379112653079	-35.859096118892	5.57294985440946e-14	8.13051436823952e-12	22.5846158441736	782.434809769584	1.05222263742431e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
IQGAP2	-3.3646956542124	3.72120920935089	-35.7288403162463	5.82985545816866e-14	8.28523904279203e-12	22.5439716966497	61.8864515947716	1.07224656183532e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
QSOX1	-1.92656509363047	8.5639664942949	-35.7370704308795	5.81325042156673e-14	8.28523904279203e-12	22.5431961418215	913.86638786904	1.07224656183532e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
CTSL	-1.95729742131298	7.89185022624168	-35.7128827320147	5.86219743593776e-14	8.28523904279203e-12	22.5278222373165	581.863119064094	1.07224656183532e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
PGF	-4.28771801945542	8.77840469911017	-35.6484632017777	5.9947420206502e-14	8.29965915675325e-12	22.5262951002728	3155.37275022778	1.07411276238021e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
CDYL	-2.09297985989101	6.29004173056698	-35.6613977424858	5.9678716323176e-14	8.29965915675325e-12	22.5136560933415	204.353042281288	1.07411276238021e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
IGSF8	-2.47138804864498	4.47417891223147	-35.3584787888205	6.63276654360538e-14	9.0902400468321e-12	22.466879624067	69.0166954276875	1.17642696681794e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
GATA2	-2.36033441587193	9.26204577304392	-35.2762732960459	6.82669966846707e-14	9.26246611017612e-12	22.3884987230235	1811.2991519083	1.19871585954938e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
MME	1.93693848435746	8.65155422745861	35.1376823913439	7.16764888447566e-14	9.62877822421444e-12	22.3226466181737	631.32640913309	1.24612268786267e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
GADD45B	-2.39988903852082	4.1181761734248	-35.0841942825244	7.30411277903918e-14	9.71590217509839e-12	22.3689153666646	52.2295008546897	1.25739796384521e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
IER5L	-2.56499055246025	7.02813530300059	-34.8665385742333	7.88904466554276e-14	1.03920930118528e-11	22.2195578545061	423.659384721919	1.34490820900649e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
SPATA13	-2.79667812764679	5.09874447889075	-34.8051397030765	8.06305088795924e-14	1.05191802353684e-11	22.252742274837	123.680235726452	1.36135539149137e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
CCNE1	-1.93234647520285	9.17755840712657	-34.7496757624768	8.22380158102304e-14	1.06267180810782e-11	22.1937678092934	1401.41267161908	1.37527256210455e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
DEDD2	-2.06486886777257	5.79872428088237	-34.6343185451916	8.56932860931245e-14	1.07656157936251e-11	22.153547172324	143.14094720829	1.39324821663378e-12	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
