logFC	AveExpr	t	P.Value	adj.P.Val	B
CENPW	1.87068310792744	6.24820641213362	15.0482069586625	1.3197240542722e-09	2.43076003654771e-07	12.4960128191496
TP63	3.17028693815568	4.12067782325176	15.0012289487463	1.37165537063297e-09	2.46625812870555e-07	12.4911614796237
DLX3	3.9220966001373	3.86318964223356	15.0507168495314	1.31700954038438e-09	2.43076003654771e-07	12.4409574753765
FGFR2	2.38565970418298	5.31139604405119	14.8948374475696	1.49754791072096e-09	2.6097652244141e-07	12.4321392860331
GLI3	1.69327671715241	7.04121727456286	15.0064445456046	1.36578313022279e-09	2.46625812870555e-07	12.3982619623909
ECEL1	3.52645459896419	3.86185320449851	14.9546238535198	1.42534660576983e-09	2.52275213700902e-07	12.3956216622313
ANK2	-2.64246046585971	5.33688450424217	-14.8143910543975	1.60095481289547e-09	2.68581908637299e-07	12.3711567702078
KANK1	2.48694591037047	4.77896214412579	14.784477147067	1.64133821394493e-09	2.68581908637299e-07	12.3570769730838
APLP1	-2.41138066639002	5.47378860231789	-14.7812665558961	1.64573696854786e-09	2.68581908637299e-07	12.3532979645282
COBLL1	2.59024915866507	5.15325867708294	14.7836902837823	1.64241510869409e-09	2.68581908637299e-07	12.347495989952
WFDC2	2.23615356067493	5.08280859900272	14.7797004539157	1.64788723463185e-09	2.68581908637299e-07	12.3450427959026
MIAT	-5.08231573186697	6.37594746643223	-14.7499101175532	1.68936864455579e-09	2.73376047445796e-07	12.3127226752282
CRMP1	-4.89305336878898	4.60685440365909	-15.4752955363407	9.33730111178148e-10	1.89876081200111e-07	12.3097481766694
COL5A1	-2.39895045980824	7.54277651321023	-14.8468664263446	1.55831694644443e-09	2.67452048649231e-07	12.2946334999976
DLL3	-3.39239674916085	4.92219667883163	-14.8362080493083	1.57217477664192e-09	2.67801650863328e-07	12.2865158368422
GNAI2	-1.40435255247591	8.21331371110852	-14.8498731748066	1.55443136388437e-09	2.67452048649231e-07	12.2130098115577
MTUS1	2.20308781233416	5.08797324262135	14.6061023765449	1.90599062591426e-09	3.00979950641073e-07	12.1982561179229
WNT5A	2.48761794312922	5.04661804559578	14.6016891671819	1.91309260173536e-09	3.00979950641073e-07	12.1975642306015
EXPH5	3.11283788160724	4.07295331894832	14.6127717437382	1.89531152289468e-09	3.00979950641073e-07	12.1784744094294
ITGAV	-1.68529696498049	8.03568263430335	-14.7831439100173	1.64316331725445e-09	2.68581908637299e-07	12.1766813083333
CYB5A	1.72629155432258	6.15123856395536	14.561799786381	1.97858762466066e-09	3.07019881073201e-07	12.0867614947797
RBM47	3.1328452880302	4.00061985396821	14.4949173296173	2.09386086388808e-09	3.20516336968813e-07	12.0731314369219
INPP5D	2.16041456865488	5.01306063194393	14.4521070603517	2.17141194446189e-09	3.30156628199893e-07	12.0700996757963
FLRT2	2.17573413191699	5.11397494803148	14.4372242612587	2.19908918576542e-09	3.31815981317652e-07	12.0528841971891
CDKN1A	-1.59235992057277	7.44474431312987	-14.578029186422	1.95165464970101e-09	3.04929214406734e-07	12.0460853102852
GAP43	-2.61710838797808	5.99475236365951	-14.3437974173994	2.38170947752894e-09	3.49374000139779e-07	11.9798884237755
ARID3A	1.30293651589664	8.6860633138011	14.6538137146784	1.83099103477859e-09	2.94192212006447e-07	11.9640247725206
GPM6B	-2.24888283133606	5.81292133145313	-14.323031382483	2.42447004156348e-09	3.49374000139779e-07	11.963301834606
AP1M2	3.1778570117357	4.07524048038625	14.3262227114929	2.41784539885717e-09	3.49374000139779e-07	11.9425197363019
SMAGP	3.15047788160664	4.08151975065425	14.3172138187687	2.43659642560517e-09	3.49374000139779e-07	11.9369088897924
COL4A6	2.62330263869899	4.17770743902975	14.2917229955793	2.49050274395983e-09	3.52639622902563e-07	11.9324473093202
COL2A1	1.73799084752856	7.65850258578869	14.5042418022326	2.07736671140745e-09	3.20154713244462e-07	11.9120616130032
MAP7	3.09553324225921	3.99619697784261	14.282800443416	2.50967258419149e-09	3.53146785061231e-07	11.8999858234258
SPINK5	2.09383304615312	5.73826057496737	14.2955432695354	2.48234306003906e-09	3.52639622902563e-07	11.888419835575
ATP2B1	1.72431807799308	7.67677005172772	14.4305529265735	2.21161832615164e-09	3.31815981317652e-07	11.845159061611
SIX3	-2.32801901545551	7.6725929233602	-14.3190197073362	2.43282520590269e-09	3.49374000139779e-07	11.8199768536364
EFNA1	1.77323645963277	5.84489028413741	14.2125998186001	2.66613252134241e-09	3.70559707184124e-07	11.8053527002855
SEMA3A	1.69924585065101	6.040466422774	14.2139428619709	2.66304294664457e-09	3.70559707184124e-07	11.7901509006682
RAB25	2.88332129507832	4.43517767123273	14.0985700369079	2.94300406251256e-09	4.01649138772422e-07	11.7771556663111
